"beach_name","measurement_timestamp","water_temperature","turbidity","transducer_depth","wave_height","wave_period","battery_life","measurement_timestamp_label","measurement_id"
"Ohio Street Beach","2023-10-03T08:00:00.000","-100000","-100000",,"0.05","1.7","13.7","10/03/2023 8:00 AM","OhioStreetBeach202310030800"
"Ohio Street Beach","2023-10-03T07:00:00.000","-100000","-100000",,"0.04","1.5","12.5","10/03/2023 7:00 AM","OhioStreetBeach202310030700"
"Ohio Street Beach","2023-10-03T06:00:00.000","-100000","-100000",,"0.04","1.4","12.9","10/03/2023 6:00 AM","OhioStreetBeach202310030600"
"Ohio Street Beach","2023-10-03T05:00:00.000","-100000","-100000",,"0.03","2.1","12.7","10/03/2023 5:00 AM","OhioStreetBeach202310030500"
"Ohio Street Beach","2023-10-03T03:00:00.000","-100000","-100000",,"0.05","2.1","12.9","10/03/2023 3:00 AM","OhioStreetBeach202310030300"
"Ohio Street Beach","2023-10-03T02:00:00.000","-100000","-100000",,"0.05","2.1","13.1","10/03/2023 2:00 AM","OhioStreetBeach202310030200"
"Ohio Street Beach","2023-10-03T01:00:00.000","-100000","-100000",,"0.04","2","13","10/03/2023 1:00 AM","OhioStreetBeach202310030100"
"Ohio Street Beach","2023-10-03T00:00:00.000","-100000","-100000",,"0.05","4.1","11.8","10/03/2023 12:00 AM","OhioStreetBeach202310032400"
"Ohio Street Beach","2023-10-02T23:00:00.000","-100000","-100000",,"0.05","2.1","11.7","10/02/2023 11:00 PM","OhioStreetBeach202310022300"
"Ohio Street Beach","2023-10-02T22:00:00.000","-100000","-100000",,"0.06","2.2","11.5","10/02/2023 10:00 PM","OhioStreetBeach202310022200"
"Ohio Street Beach","2023-10-02T21:00:00.000","-100000","-100000",,"0.07","2.2","11.7","10/02/2023 9:00 PM","OhioStreetBeach202310022100"
"Ohio Street Beach","2023-10-02T20:00:00.000","-100000","-100000",,"0.09","2.1","11.7","10/02/2023 8:00 PM","OhioStreetBeach202310022000"
"Ohio Street Beach","2023-10-02T19:00:00.000","-100000","-100000",,"0.12","2.2","12.6","10/02/2023 7:00 PM","OhioStreetBeach202310021900"
"Ohio Street Beach","2023-10-02T18:00:00.000","-100000","-100000",,"0.09","2.1","13.6","10/02/2023 6:00 PM","OhioStreetBeach202310021800"
"Ohio Street Beach","2023-10-02T17:00:00.000","-100000","-100000",,"0.09","2","12.1","10/02/2023 5:00 PM","OhioStreetBeach202310021700"
"Ohio Street Beach","2023-10-02T16:00:00.000","-100000","-100000",,"0.1","2.4","12.2","10/02/2023 4:00 PM","OhioStreetBeach202310021600"
"Ohio Street Beach","2023-10-02T15:00:00.000","-100000","-100000",,"0.08","3.3","13.4","10/02/2023 3:00 PM","OhioStreetBeach202310021500"
"Ohio Street Beach","2023-10-02T14:00:00.000","-100000","-100000",,"0.07","2","12.5","10/02/2023 2:00 PM","OhioStreetBeach202310021400"
"Ohio Street Beach","2023-10-02T13:00:00.000","-100000","-100000",,"0.07","2","12.3","10/02/2023 1:00 PM","OhioStreetBeach202310021300"
"Ohio Street Beach","2023-10-02T12:00:00.000","-100000","-100000",,"0.06","2.5","12.3","10/02/2023 12:00 PM","OhioStreetBeach202310021200"
"Ohio Street Beach","2023-10-02T11:00:00.000","-100000","-100000",,"0.09","3","13.2","10/02/2023 11:00 AM","OhioStreetBeach202310021100"
"Ohio Street Beach","2023-10-02T10:00:00.000","-100000","-100000",,"0.05","2","12","10/02/2023 10:00 AM","OhioStreetBeach202310021000"
"Ohio Street Beach","2023-10-02T09:00:00.000","-100000","-100000",,"0.06","1.8","14.2","10/02/2023 9:00 AM","OhioStreetBeach202310020900"
"Ohio Street Beach","2023-10-02T08:00:00.000","-100000","-100000",,"0.06","1.7","14.4","10/02/2023 8:00 AM","OhioStreetBeach202310020800"
"Ohio Street Beach","2023-10-02T07:00:00.000","-100000","-100000",,"0.08","2.1","12.7","10/02/2023 7:00 AM","OhioStreetBeach202310020700"
"Ohio Street Beach","2023-10-02T06:00:00.000","-100000","-100000",,"0.05","2.2","12.6","10/02/2023 6:00 AM","OhioStreetBeach202310020600"
"Ohio Street Beach","2023-10-02T05:00:00.000","-100000","-100000",,"0.05","2.9","12.8","10/02/2023 5:00 AM","OhioStreetBeach202310020500"
"Ohio Street Beach","2023-10-02T03:00:00.000","-100000","-100000",,"0.04","2.1","12.7","10/02/2023 3:00 AM","OhioStreetBeach202310020300"
"Ohio Street Beach","2023-10-02T02:00:00.000","-100000","-100000",,"0.04","2.2","12.7","10/02/2023 2:00 AM","OhioStreetBeach202310020200"
"Ohio Street Beach","2023-10-02T01:00:00.000","-100000","-100000",,"0.06","2.2","13.3","10/02/2023 1:00 AM","OhioStreetBeach202310020100"
"Ohio Street Beach","2023-10-02T00:00:00.000","-100000","-100000",,"0.04","2.1","13","10/02/2023 12:00 AM","OhioStreetBeach202310022400"
"Ohio Street Beach","2023-10-01T23:00:00.000","-100000","-100000",,"0.06","2.5","13.2","10/01/2023 11:00 PM","OhioStreetBeach202310012300"
"Ohio Street Beach","2023-10-01T22:00:00.000","-100000","-100000",,"0.07","2.1","13","10/01/2023 10:00 PM","OhioStreetBeach202310012200"
"Ohio Street Beach","2023-10-01T21:00:00.000","-100000","-100000",,"0.06","2.1","13.3","10/01/2023 9:00 PM","OhioStreetBeach202310012100"
"Ohio Street Beach","2023-10-01T20:00:00.000","-100000","-100000",,"0.09","2.3","13.4","10/01/2023 8:00 PM","OhioStreetBeach202310012000"
"Ohio Street Beach","2023-10-01T19:00:00.000","-100000","-100000",,"0.12","2","13.3","10/01/2023 7:00 PM","OhioStreetBeach202310011900"
"Ohio Street Beach","2023-10-01T18:00:00.000","-100000","-100000",,"0.11","2","13.4","10/01/2023 6:00 PM","OhioStreetBeach202310011800"
"Ohio Street Beach","2023-10-01T17:00:00.000","-100000","-100000",,"0.12","2.5","11.9","10/01/2023 5:00 PM","OhioStreetBeach202310011700"
"Ohio Street Beach","2023-10-01T16:00:00.000","-100000","-100000",,"0.12","2.8","12.6","10/01/2023 4:00 PM","OhioStreetBeach202310011600"
"Ohio Street Beach","2023-10-01T15:00:00.000","-100000","-100000",,"0.15","2.3","12.3","10/01/2023 3:00 PM","OhioStreetBeach202310011500"
"Ohio Street Beach","2023-10-01T14:00:00.000","-100000","-100000",,"0.12","2.7","12.8","10/01/2023 2:00 PM","OhioStreetBeach202310011400"
"Ohio Street Beach","2023-10-01T13:00:00.000","-100000","-100000",,"0.11","2.3","13.6","10/01/2023 1:00 PM","OhioStreetBeach202310011300"
"Ohio Street Beach","2023-10-01T12:00:00.000","-100000","-100000",,"0.12","2.3","13.3","10/01/2023 12:00 PM","OhioStreetBeach202310011200"
"Ohio Street Beach","2023-10-01T11:00:00.000","-100000","-100000",,"0.09","2.3","12.3","10/01/2023 11:00 AM","OhioStreetBeach202310011100"
"Ohio Street Beach","2023-10-01T10:00:00.000","-100000","-100000",,"0.1","1.8","11.8","10/01/2023 10:00 AM","OhioStreetBeach202310011000"
"Ohio Street Beach","2023-10-01T09:00:00.000","-100000","-100000",,"0.09","2.3","13.4","10/01/2023 9:00 AM","OhioStreetBeach202310010900"
"Ohio Street Beach","2023-10-01T08:00:00.000","-100000","-100000",,"0.06","2.4","14.6","10/01/2023 8:00 AM","OhioStreetBeach202310010800"
"Ohio Street Beach","2023-10-01T07:00:00.000","-100000","-100000",,"0.06","2.4","13","10/01/2023 7:00 AM","OhioStreetBeach202310010700"
"Ohio Street Beach","2023-10-01T06:00:00.000","-100000","-100000",,"0.05","2.2","13.1","10/01/2023 6:00 AM","OhioStreetBeach202310010600"
"Ohio Street Beach","2023-10-01T05:00:00.000","-100000","-100000",,"0.05","2.2","12.7","10/01/2023 5:00 AM","OhioStreetBeach202310010500"
"Ohio Street Beach","2023-10-01T03:00:00.000","-100000","-100000",,"0.05","1.4","12.8","10/01/2023 3:00 AM","OhioStreetBeach202310010300"
"Ohio Street Beach","2023-10-01T02:00:00.000","-100000","-100000",,"0.04","6.1","13","10/01/2023 2:00 AM","OhioStreetBeach202310010200"
"Ohio Street Beach","2023-10-01T01:00:00.000","-100000","-100000",,"0.04","2","12","10/01/2023 1:00 AM","OhioStreetBeach202310010100"
"Ohio Street Beach","2023-10-01T00:00:00.000","-100000","-100000",,"0.04","2.2","11.6","10/01/2023 12:00 AM","OhioStreetBeach202310012400"
"Ohio Street Beach","2023-09-30T23:00:00.000","-100000","-100000",,"0.04","1.8","11.6","09/30/2023 11:00 PM","OhioStreetBeach202309302300"
"Ohio Street Beach","2023-09-30T22:00:00.000","-100000","-100000",,"0.05","2.1","12.1","09/30/2023 10:00 PM","OhioStreetBeach202309302200"
"Ohio Street Beach","2023-09-30T21:00:00.000","-100000","-100000",,"0.06","2.1","11.9","09/30/2023 9:00 PM","OhioStreetBeach202309302100"
"Ohio Street Beach","2023-09-30T20:00:00.000","-100000","-100000",,"0.1","1.9","13","09/30/2023 8:00 PM","OhioStreetBeach202309302000"
"Ohio Street Beach","2023-09-30T19:00:00.000","-100000","-100000",,"0.1","2.3","11.7","09/30/2023 7:00 PM","OhioStreetBeach202309301900"
"Ohio Street Beach","2023-09-30T17:00:00.000","-100000","-100000",,"0.12","2.1","13.6","09/30/2023 5:00 PM","OhioStreetBeach202309301700"
"Ohio Street Beach","2023-09-30T16:00:00.000","-100000","-100000",,"0.12","2.4","13.3","09/30/2023 4:00 PM","OhioStreetBeach202309301600"
"Ohio Street Beach","2023-09-30T15:00:00.000","-100000","-100000",,"0.12","2.3","12.9","09/30/2023 3:00 PM","OhioStreetBeach202309301500"
"Ohio Street Beach","2023-09-30T14:00:00.000","-100000","-100000",,"0.13","2.4","13.7","09/30/2023 2:00 PM","OhioStreetBeach202309301400"
"Ohio Street Beach","2023-09-30T13:00:00.000","-100000","-100000",,"0.14","2.4","12.1","09/30/2023 1:00 PM","OhioStreetBeach202309301300"
"Ohio Street Beach","2023-09-30T12:00:00.000","-100000","-100000",,"0.11","2.2","12.6","09/30/2023 12:00 PM","OhioStreetBeach202309301200"
"Ohio Street Beach","2023-09-30T11:00:00.000","-100000","-100000",,"0.12","2.5","13.6","09/30/2023 11:00 AM","OhioStreetBeach202309301100"
"Ohio Street Beach","2023-09-30T10:00:00.000","-100000","-100000",,"0.11","2.5","13.3","09/30/2023 10:00 AM","OhioStreetBeach202309301000"
"Ohio Street Beach","2023-09-30T09:00:00.000","-100000","-100000",,"0.1","2.4","14.2","09/30/2023 9:00 AM","OhioStreetBeach202309300900"
"Ohio Street Beach","2023-09-30T08:00:00.000","-100000","-100000",,"0.1","2.1","14.1","09/30/2023 8:00 AM","OhioStreetBeach202309300800"
"Ohio Street Beach","2023-09-30T07:00:00.000","-100000","-100000",,"0.07","2.6","13.1","09/30/2023 7:00 AM","OhioStreetBeach202309300700"
"Ohio Street Beach","2023-09-30T06:00:00.000","-100000","-100000",,"0.07","2.5","13.1","09/30/2023 6:00 AM","OhioStreetBeach202309300600"
"Ohio Street Beach","2023-09-30T05:00:00.000","-100000","-100000",,"0.08","2.8","13","09/30/2023 5:00 AM","OhioStreetBeach202309300500"
"Ohio Street Beach","2023-09-30T03:00:00.000","-100000","-100000",,"0.08","3","13","09/30/2023 3:00 AM","OhioStreetBeach202309300300"
"Ohio Street Beach","2023-09-30T02:00:00.000","-100000","-100000",,"0.08","2.4","12.8","09/30/2023 2:00 AM","OhioStreetBeach202309300200"
"Ohio Street Beach","2023-09-30T01:00:00.000","-100000","-100000",,"0.09","3.2","13","09/30/2023 1:00 AM","OhioStreetBeach202309300100"
"Ohio Street Beach","2023-09-30T00:00:00.000","-100000","-100000",,"0.1","3.3","13","09/30/2023 12:00 AM","OhioStreetBeach202309302400"
"Ohio Street Beach","2023-09-29T23:00:00.000","-100000","-100000",,"0.1","3.4","12.9","09/29/2023 11:00 PM","OhioStreetBeach202309292300"
"Ohio Street Beach","2023-09-29T22:00:00.000","-100000","-100000",,"0.13","2.9","12.7","09/29/2023 10:00 PM","OhioStreetBeach202309292200"
"Ohio Street Beach","2023-09-29T21:00:00.000","-100000","-100000",,"0.12","2.8","12.8","09/29/2023 9:00 PM","OhioStreetBeach202309292100"
"Ohio Street Beach","2023-09-29T20:00:00.000","-100000","-100000",,"0.14","2.8","12.8","09/29/2023 8:00 PM","OhioStreetBeach202309292000"
"Ohio Street Beach","2023-09-29T19:00:00.000","-100000","-100000",,"0.13","2.7","12.8","09/29/2023 7:00 PM","OhioStreetBeach202309291900"
"Ohio Street Beach","2023-09-29T18:00:00.000","-100000","-100000",,"0.14","2.7","13.5","09/29/2023 6:00 PM","OhioStreetBeach202309291800"
"Ohio Street Beach","2023-09-29T17:00:00.000","-100000","-100000",,"0.13","2.5","12.7","09/29/2023 5:00 PM","OhioStreetBeach202309291700"
"Ohio Street Beach","2023-09-29T16:00:00.000","-100000","-100000",,"0.12","4.1","11.9","09/29/2023 4:00 PM","OhioStreetBeach202309291600"
"Ohio Street Beach","2023-09-29T15:00:00.000","-100000","-100000",,"0.11","4.2","11.9","09/29/2023 3:00 PM","OhioStreetBeach202309291500"
"Ohio Street Beach","2023-09-29T14:00:00.000","-100000","-100000",,"0.11","4.2","11.9","09/29/2023 2:00 PM","OhioStreetBeach202309291400"
"Ohio Street Beach","2023-09-29T13:00:00.000","-100000","-100000",,"0.13","4.2","12.5","09/29/2023 1:00 PM","OhioStreetBeach202309291300"
"Ohio Street Beach","2023-09-29T12:00:00.000","-100000","-100000",,"0.11","4.3","13.5","09/29/2023 12:00 PM","OhioStreetBeach202309291200"
"Ohio Street Beach","2023-09-29T11:00:00.000","-100000","-100000",,"0.1","4.3","14.6","09/29/2023 11:00 AM","OhioStreetBeach202309291100"
"Ohio Street Beach","2023-09-29T10:00:00.000","-100000","-100000",,"0.1","4.2","13.6","09/29/2023 10:00 AM","OhioStreetBeach202309291000"
"Ohio Street Beach","2023-09-29T08:00:00.000","-100000","-100000",,"0.12","3.7","13.9","09/29/2023 8:00 AM","OhioStreetBeach202309290800"
"Ohio Street Beach","2023-09-29T01:00:00.000","-100000","-100000",,"0.15","3.9","13.1","09/29/2023 1:00 AM","OhioStreetBeach202309290100"
"Ohio Street Beach","2023-09-29T00:00:00.000","-100000","-100000",,"0.16","2.9","13.2","09/29/2023 12:00 AM","OhioStreetBeach202309292400"
"Ohio Street Beach","2023-09-28T18:00:00.000","-100000","-100000",,"0.24","3.9","13.2","09/28/2023 6:00 PM","OhioStreetBeach202309281800"
"Ohio Street Beach","2023-09-28T17:00:00.000","-100000","-100000",,"0.25","3.8","13.3","09/28/2023 5:00 PM","OhioStreetBeach202309281700"
"Ohio Street Beach","2023-09-28T16:00:00.000","-100000","-100000",,"0.25","4.1","13.1","09/28/2023 4:00 PM","OhioStreetBeach202309281600"
"Ohio Street Beach","2023-09-28T15:00:00.000","-100000","-100000",,"0.24","3.9","13.2","09/28/2023 3:00 PM","OhioStreetBeach202309281500"
"Ohio Street Beach","2023-09-28T14:00:00.000","-100000","-100000",,"0.25","4","13.7","09/28/2023 2:00 PM","OhioStreetBeach202309281400"
"Ohio Street Beach","2023-09-28T13:00:00.000","-100000","-100000",,"0.23","4.2","13.6","09/28/2023 1:00 PM","OhioStreetBeach202309281300"
"Ohio Street Beach","2023-09-28T12:00:00.000","-100000","-100000",,"0.21","3.7","13.7","09/28/2023 12:00 PM","OhioStreetBeach202309281200"
"Ohio Street Beach","2023-09-28T11:00:00.000","-100000","-100000",,"0.23","4.2","13.8","09/28/2023 11:00 AM","OhioStreetBeach202309281100"
"Ohio Street Beach","2023-09-28T10:00:00.000","-100000","-100000",,"0.24","3.9","14.2","09/28/2023 10:00 AM","OhioStreetBeach202309281000"
"Ohio Street Beach","2023-09-28T09:00:00.000","-100000","-100000",,"0.22","4.3","13.5","09/28/2023 9:00 AM","OhioStreetBeach202309280900"
"Ohio Street Beach","2023-09-28T08:00:00.000","-100000","-100000",,"0.17","3.9","13.3","09/28/2023 8:00 AM","OhioStreetBeach202309280800"
"Ohio Street Beach","2023-09-28T07:00:00.000","-100000","-100000",,"0.17","4.2","12.9","09/28/2023 7:00 AM","OhioStreetBeach202309280700"
"Ohio Street Beach","2023-09-28T06:00:00.000","-100000","-100000",,"0.19","4.3","13","09/28/2023 6:00 AM","OhioStreetBeach202309280600"
"Ohio Street Beach","2023-09-28T05:00:00.000","-100000","-100000",,"0.18","4.3","13","09/28/2023 5:00 AM","OhioStreetBeach202309280500"
"Ohio Street Beach","2023-09-28T03:00:00.000","-100000","-100000",,"0.23","4.8","13.1","09/28/2023 3:00 AM","OhioStreetBeach202309280300"
"Ohio Street Beach","2023-09-28T02:00:00.000","-100000","-100000",,"0.24","4.6","13","09/28/2023 2:00 AM","OhioStreetBeach202309280200"
"Ohio Street Beach","2023-09-28T01:00:00.000","-100000","-100000",,"0.22","5","13","09/28/2023 1:00 AM","OhioStreetBeach202309280100"
"Ohio Street Beach","2023-09-28T00:00:00.000","-100000","-100000",,"0.19","5.1","13","09/28/2023 12:00 AM","OhioStreetBeach202309282400"
"Ohio Street Beach","2023-09-27T23:00:00.000","-100000","-100000",,"0.14","4.8","13","09/27/2023 11:00 PM","OhioStreetBeach202309272300"
"Ohio Street Beach","2023-09-27T22:00:00.000","-100000","-100000",,"0.13","3.1","13.1","09/27/2023 10:00 PM","OhioStreetBeach202309272200"
"Ohio Street Beach","2023-09-27T21:00:00.000","-100000","-100000",,"0.15","3.6","13.1","09/27/2023 9:00 PM","OhioStreetBeach202309272100"
"Ohio Street Beach","2023-09-27T20:00:00.000","-100000","-100000",,"0.17","4.1","13","09/27/2023 8:00 PM","OhioStreetBeach202309272000"
"Ohio Street Beach","2023-09-27T19:00:00.000","-100000","-100000",,"0.17","4.2","13","09/27/2023 7:00 PM","OhioStreetBeach202309271900"
"Ohio Street Beach","2023-09-27T18:00:00.000","-100000","-100000",,"0.19","4.5","12.9","09/27/2023 6:00 PM","OhioStreetBeach202309271800"
"Ohio Street Beach","2023-09-27T17:00:00.000","-100000","-100000",,"0.18","4.3","13","09/27/2023 5:00 PM","OhioStreetBeach202309271700"
"Ohio Street Beach","2023-09-27T16:00:00.000","-100000","-100000",,"0.18","4.5","13.3","09/27/2023 4:00 PM","OhioStreetBeach202309271600"
"Ohio Street Beach","2023-09-27T15:00:00.000","-100000","-100000",,"0.18","4.5","13.5","09/27/2023 3:00 PM","OhioStreetBeach202309271500"
"Ohio Street Beach","2023-09-27T14:00:00.000","-100000","-100000",,"0.17","4.5","14.1","09/27/2023 2:00 PM","OhioStreetBeach202309271400"
"Ohio Street Beach","2023-09-27T13:00:00.000","-100000","-100000",,"0.16","4.9","14","09/27/2023 1:00 PM","OhioStreetBeach202309271300"
"Ohio Street Beach","2023-09-27T12:00:00.000","-100000","-100000",,"0.17","4.8","13.8","09/27/2023 12:00 PM","OhioStreetBeach202309271200"
"Ohio Street Beach","2023-09-27T11:00:00.000","-100000","-100000",,"0.17","4.5","13.1","09/27/2023 11:00 AM","OhioStreetBeach202309271100"
"Ohio Street Beach","2023-09-27T10:00:00.000","-100000","-100000",,"0.19","4.8","13.2","09/27/2023 10:00 AM","OhioStreetBeach202309271000"
"Ohio Street Beach","2023-09-27T05:00:00.000","-100000","-100000",,"0.18","5.1","12.7","09/27/2023 5:00 AM","OhioStreetBeach202309270500"
"Ohio Street Beach","2023-09-27T03:00:00.000","-100000","-100000",,"0.2","5.1","13","09/27/2023 3:00 AM","OhioStreetBeach202309270300"
"Ohio Street Beach","2023-09-27T02:00:00.000","-100000","-100000",,"0.17","4.4","12.8","09/27/2023 2:00 AM","OhioStreetBeach202309270200"
"Ohio Street Beach","2023-09-27T01:00:00.000","-100000","-100000",,"0.16","4.6","13","09/27/2023 1:00 AM","OhioStreetBeach202309270100"
"Ohio Street Beach","2023-09-27T00:00:00.000","-100000","-100000",,"0.16","4.5","12.8","09/27/2023 12:00 AM","OhioStreetBeach202309272400"
"Ohio Street Beach","2023-09-26T23:00:00.000","-100000","-100000",,"0.18","4.5","12.8","09/26/2023 11:00 PM","OhioStreetBeach202309262300"
"Ohio Street Beach","2023-09-26T22:00:00.000","-100000","-100000",,"0.2","4.5","13","09/26/2023 10:00 PM","OhioStreetBeach202309262200"
"Ohio Street Beach","2023-09-26T21:00:00.000","-100000","-100000",,"0.22","4.4","13.3","09/26/2023 9:00 PM","OhioStreetBeach202309262100"
"Ohio Street Beach","2023-09-26T20:00:00.000","-100000","-100000",,"0.19","4.6","13.4","09/26/2023 8:00 PM","OhioStreetBeach202309262000"
"Ohio Street Beach","2023-09-26T19:00:00.000","-100000","-100000",,"0.2","4.4","13.4","09/26/2023 7:00 PM","OhioStreetBeach202309261900"
"Ohio Street Beach","2023-09-26T18:00:00.000","-100000","-100000",,"0.2","4.2","13","09/26/2023 6:00 PM","OhioStreetBeach202309261800"
"Ohio Street Beach","2023-09-26T17:00:00.000","-100000","-100000",,"0.15","4.1","12.1","09/26/2023 5:00 PM","OhioStreetBeach202309261700"
"Ohio Street Beach","2023-09-26T16:00:00.000","-100000","-100000",,"0.15","4.1","13.4","09/26/2023 4:00 PM","OhioStreetBeach202309261600"
"Ohio Street Beach","2023-09-26T15:00:00.000","-100000","-100000",,"0.15","4","13.4","09/26/2023 3:00 PM","OhioStreetBeach202309261500"
"Ohio Street Beach","2023-09-26T14:00:00.000","-100000","-100000",,"0.15","3.9","14.5","09/26/2023 2:00 PM","OhioStreetBeach202309261400"
"Ohio Street Beach","2023-09-26T13:00:00.000","-100000","-100000",,"0.15","4.2","13.5","09/26/2023 1:00 PM","OhioStreetBeach202309261300"
"Ohio Street Beach","2023-09-26T12:00:00.000","-100000","-100000",,"0.14","3.8","13.6","09/26/2023 12:00 PM","OhioStreetBeach202309261200"
"Ohio Street Beach","2023-09-26T11:00:00.000","-100000","-100000",,"0.13","4.1","12.8","09/26/2023 11:00 AM","OhioStreetBeach202309261100"
"Ohio Street Beach","2023-09-26T10:00:00.000","-100000","-100000",,"0.12","4.3","13","09/26/2023 10:00 AM","OhioStreetBeach202309261000"
"Ohio Street Beach","2023-09-26T09:00:00.000","-100000","-100000",,"0.15","4.3","13","09/26/2023 9:00 AM","OhioStreetBeach202309260900"
"Ohio Street Beach","2023-09-26T08:00:00.000","-100000","-100000",,"0.13","4.3","12.8","09/26/2023 8:00 AM","OhioStreetBeach202309260800"
"Ohio Street Beach","2023-09-26T07:00:00.000","-100000","-100000",,"0.15","4.7","12.7","09/26/2023 7:00 AM","OhioStreetBeach202309260700"
"Ohio Street Beach","2023-09-26T06:00:00.000","-100000","-100000",,"0.14","4.5","12.8","09/26/2023 6:00 AM","OhioStreetBeach202309260600"
"Ohio Street Beach","2023-09-26T05:00:00.000","-100000","-100000",,"0.16","4.6","12.7","09/26/2023 5:00 AM","OhioStreetBeach202309260500"
"Ohio Street Beach","2023-09-26T03:00:00.000","-100000","-100000",,"0.16","4.5","12.6","09/26/2023 3:00 AM","OhioStreetBeach202309260300"
"Ohio Street Beach","2023-09-26T02:00:00.000","-100000","-100000",,"0.18","4.5","12.7","09/26/2023 2:00 AM","OhioStreetBeach202309260200"
"Ohio Street Beach","2023-09-26T01:00:00.000","-100000","-100000",,"0.18","4.2","13","09/26/2023 1:00 AM","OhioStreetBeach202309260100"
"Ohio Street Beach","2023-09-26T00:00:00.000","-100000","-100000",,"0.19","4.1","13.3","09/26/2023 12:00 AM","OhioStreetBeach202309262400"
"Ohio Street Beach","2023-09-25T23:00:00.000","-100000","-100000",,"0.2","3.9","13.3","09/25/2023 11:00 PM","OhioStreetBeach202309252300"
"Ohio Street Beach","2023-09-25T22:00:00.000","-100000","-100000",,"0.22","3.7","13.4","09/25/2023 10:00 PM","OhioStreetBeach202309252200"
"Ohio Street Beach","2023-09-25T21:00:00.000","-100000","-100000",,"0.2","3.8","13.3","09/25/2023 9:00 PM","OhioStreetBeach202309252100"
"Ohio Street Beach","2023-09-25T20:00:00.000","-100000","-100000",,"0.18","3.6","13.4","09/25/2023 8:00 PM","OhioStreetBeach202309252000"
"Ohio Street Beach","2023-09-25T19:00:00.000","-100000","-100000",,"0.19","3.1","13.3","09/25/2023 7:00 PM","OhioStreetBeach202309251900"
"Ohio Street Beach","2023-09-25T18:00:00.000","-100000","-100000",,"0.16","3.2","13.5","09/25/2023 6:00 PM","OhioStreetBeach202309251800"
"Ohio Street Beach","2023-09-25T17:00:00.000","-100000","-100000",,"0.17","2.3","12.9","09/25/2023 5:00 PM","OhioStreetBeach202309251700"
"Ohio Street Beach","2023-09-25T16:00:00.000","-100000","-100000",,"0.11","3.2","12.2","09/25/2023 4:00 PM","OhioStreetBeach202309251600"
"Ohio Street Beach","2023-09-25T15:00:00.000","-100000","-100000",,"0.09","1.4","14.5","09/25/2023 3:00 PM","OhioStreetBeach202309251500"
"Ohio Street Beach","2023-09-25T14:00:00.000","-100000","-100000",,"0.09","1.9","13.6","09/25/2023 2:00 PM","OhioStreetBeach202309251400"
"Ohio Street Beach","2023-09-25T13:00:00.000","-100000","-100000",,"0.09","3.9","13.6","09/25/2023 1:00 PM","OhioStreetBeach202309251300"
"Ohio Street Beach","2023-09-25T12:00:00.000","-100000","-100000",,"0.1","4.2","14.3","09/25/2023 12:00 PM","OhioStreetBeach202309251200"
"Ohio Street Beach","2023-09-25T11:00:00.000","-100000","-100000",,"0.11","4","14.1","09/25/2023 11:00 AM","OhioStreetBeach202309251100"
"Ohio Street Beach","2023-09-25T09:00:00.000","-100000","-100000",,"0.12","4.5","13.2","09/25/2023 9:00 AM","OhioStreetBeach202309250900"
"Ohio Street Beach","2023-09-25T08:00:00.000","-100000","-100000",,"0.13","4.2","13.3","09/25/2023 8:00 AM","OhioStreetBeach202309250800"
"Ohio Street Beach","2023-09-25T07:00:00.000","-100000","-100000",,"0.13","4.2","12.6","09/25/2023 7:00 AM","OhioStreetBeach202309250700"
"Ohio Street Beach","2023-09-25T06:00:00.000","-100000","-100000",,"0.13","4","12.6","09/25/2023 6:00 AM","OhioStreetBeach202309250600"
"Ohio Street Beach","2023-09-25T05:00:00.000","-100000","-100000",,"0.13","3.8","13.1","09/25/2023 5:00 AM","OhioStreetBeach202309250500"
"Ohio Street Beach","2023-09-25T03:00:00.000","-100000","-100000",,"0.15","3.7","13.2","09/25/2023 3:00 AM","OhioStreetBeach202309250300"
"Ohio Street Beach","2023-09-25T02:00:00.000","-100000","-100000",,"0.15","3.6","13.2","09/25/2023 2:00 AM","OhioStreetBeach202309250200"
"Ohio Street Beach","2023-09-25T01:00:00.000","-100000","-100000",,"0.14","3.7","13.1","09/25/2023 1:00 AM","OhioStreetBeach202309250100"
"Ohio Street Beach","2023-09-25T00:00:00.000","-100000","-100000",,"0.16","3.6","13","09/25/2023 12:00 AM","OhioStreetBeach202309252400"
"Ohio Street Beach","2023-09-24T23:00:00.000","-100000","-100000",,"0.16","3.6","13.2","09/24/2023 11:00 PM","OhioStreetBeach202309242300"
"Ohio Street Beach","2023-09-24T22:00:00.000","-100000","-100000",,"0.17","3.4","13.3","09/24/2023 10:00 PM","OhioStreetBeach202309242200"
"Ohio Street Beach","2023-09-24T21:00:00.000","-100000","-100000",,"0.14","2.9","13.3","09/24/2023 9:00 PM","OhioStreetBeach202309242100"
"Ohio Street Beach","2023-09-24T20:00:00.000","-100000","-100000",,"0.13","3.2","13.3","09/24/2023 8:00 PM","OhioStreetBeach202309242000"
"Ohio Street Beach","2023-09-24T19:00:00.000","-100000","-100000",,"0.15","2.7","12.3","09/24/2023 7:00 PM","OhioStreetBeach202309241900"
"Ohio Street Beach","2023-09-24T18:00:00.000","-100000","-100000",,"0.13","2.8","11.8","09/24/2023 6:00 PM","OhioStreetBeach202309241800"
"Ohio Street Beach","2023-09-24T17:00:00.000","-100000","-100000",,"0.13","2.8","11.9","09/24/2023 5:00 PM","OhioStreetBeach202309241700"
