"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"5fcc03b2967c6ad557f961e8a88d9b1966736449","c3ebfce9cb4f64d18d29e3e416e9f64dfe671eb8226d44719da28eff8fb2204be6684d86097d4ebc3eb951e8e21977035ecbcc5d96bce6105af21c56d794322a","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","479","1.39","17031833000","17031081700","28","8","9","1.67","0","0","10.67","Mobile","Globe Taxi","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"7708781e5d5355d1e790ff530daddc0dd8493192","9fcefcaa49ef3229c8e75e02120101fbd92b329677ceeaa8b4c09e6615d1e8efd83e4381df8131d68ad62b085cdd2e3325dd2ac25c161f8edce3f03e4dea4713","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1273","11.32",,,"76","4","29.5","5.25","0","5","40.25","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.975170943","-87.687515515","POINT (-87.6875155152 41.9751709433)"
"bcce4e59c217a2f97d63168449e0f121c45d1ca3","ab172f16a0f2033e0fb3da3c21353da9704edb989c9b556a1f65300d235dd591226731858313fb551f0eb4c9bdae9fe99ef69179854413f1e566d72455778b5c","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","802","1.81","17031281900","17031081403","28","8","9.75","0","0","2.5","12.25","Cash","City Service","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"e7afed7396cbd8b17d7ca065c89f6052301aaf5a","19a89fbfe54b0564c6961e347f5faa1158413d94d42ac5f92d09417a75c4362f684b96c26fa660d1171cd110800d2b4e7c059ac469868867dd4ddda0844a8672","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","338","0.55",,,"8","8","5.25","0","0","1","6.25","Cash","Taxicab Insurance Agency Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"5fe76d00b7adf6aee6fce97f57495ff36079fa33","e8f673c7d74913eef9b2c58975502e30884a6d7c93a80264c9ef1ee7a3a44652b66f8f74348e5f7b62dc458b19ef474b8c0801463178f03b03bd08f768c42c4e","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1140","8.1","17031980000","17031980000","76","76","22.25","0","0","5.5","27.75","Cash","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)"
"a86b5827d0816399fe45ac8900b66d7727153ad8","d1d88b89ceb6d753007b6e795e3c24f4bea905a51e9d475c9b555d2a82ed2a5d72eed1b7bb6107f7c0328b5b88148196b698279399dc6f305197342beb0c1167","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","608","0",,,"24","8","9","2.22","0","0","11.22","Mobile","Flash Cab","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"f741230e16583299da6d4f5c0905c325c9b460c1","89ef36585d68603f58ba7a6f23998ad78fd67f1a9a9ea4f38f06167114ca6d1b1b532e0f0ca38315d09542504b488d13865e6c372900a1c3ccf4acc044376134","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","796","3.21",,,"24","6","9.62","3","0","0","12.62","Mobile","City Service","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"dcb0efc0606f37202c94d387bb3856da85ecb7c7","5d957f1479cfb6a300e287a043cd6f4f4cc0d304b8de0911e712ee49d0c822442d00dcb9c042c1c8f88b623b60263a29daeab0ac805b037da24ccf35a64f1cf5","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1183","13.05",,,"56","22","33","7.99","0","6","47.49","Credit Card","Taxicab Insurance Agency Llc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)"
"9df605be974dca9c2e610b5776a31887c39bac4c","72acb561bc3ff52febfb74f963b7e3a637c4a5de6f13607932913e3c2386875e135d8f81a10e72bae9c8839b88ade59b6d4d45b9b549ecf401e485d9650048fb","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","370","0.53","17031081500","17031081403","8","8","5.5","3","0","1","10","Credit Card","5 Star Taxi","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"8757bc08c40e0c502f87765c75994faa3046c869","8b43f4a681efdaeb470b8570f8f98c822c7ba15a0f740a23f0daad0c5f3987cab4c12b3df5360160575f4580b037a75de9bed0a706ac9b36d0dbdcb57f8ed3fb","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1479","17.76",,,"76","8","43.75","7.24","0","4","55.49","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"162e550a5fb441dced7813369fa86fc8b7304f09","cf39200ae52386dfa52be5a8e1da54653690fac9fba627c56b2de87a6450d7cff76ef0f185f95771e8564e67f6e77e98df376659f7264226baa946aec4ee1cc0","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","834","2.82",,,"8","24","10.6","1.89","0","0","12.49","Mobile","Taxicab Insurance Agency Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"de29edc59e985cc26dbaece118d2fc5dd8e32a99","ed2fd4b8a6931e02423fd12f4ced1094e2d0d64ab1d43d8a4844749c580a1d85bdab860f98cf1c7ee65d2243ff3e92582b212d4ba360d81652838fda88ac0af3","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","2085","26.54",,,"76","42","63.25","13.55","0","4","81.3","Credit Card","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.77887686","-87.594925439","POINT (-87.5949254391 41.7788768603)"
"03ccc12578f1e82a3d0ae14c452be45dfab614dc","c3fe9312c9722befcf39d581225faa3d8dfae24c783c7443d360a6ffd567782720616e61ad54176b81d68a5611199c2fa710d69cc8427bc3d9d08bd8f9bab052","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","672","1.56","17031320100","17031081300","32","8","9","2.23","0","0","11.23","Mobile","City Service","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)"
"5f6989403868f18accd1379553516837fe3c1dd7","8abbb35e4243b2c590b027d424e6552a61356f54609f161ee910a3ea7435204298a60907247ed4a12c070e53455ba95d3a03424844a8bc1741806917679a7a60","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1396","4.77",,,"32","7","15.89","3.71","0","0","19.6","Mobile","Taxicab Insurance Agency Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"2422071e9639f1bfe4123889884ec76a082e138a","4dc0edeb1e43bb0cd3aa52ded5fa3152242d392e17c7600d2861b98a0ab0b5837ac1bca9eedd7d6d49a84e30b5f52964bb4fb8b7902ae7733a206e750c8f5c44","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","515","0.67","17031320100","17031839100","32","32","6.5","0","0","1","7.5","Cash","Medallion Leasin","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"5f75885e05d9fe308a44d29209072862213a06be","9400757c30cc4592f54bcd4d10f8cb2a5db5bd507f285fd365de4e15488c0949522b140dddf750a438bba104b1d5a04129d8c9c9a0fc0e4690b582d5a51390f8","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","225","0","17031081500","17031081500","8","8","9","3","0","0","12","Mobile","Flash Cab","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"4d1b3a6b46d2fddc231f09771a06610c744f74d2","ca2e49fc5f32316d5c59cabe4993d8f7b27ee126bc505836ae638a3a60ddf28a06fd497610cc6647831d8104f0574bcd8cea05fa5a8bd124061bfee79df6c1f2","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","60","0",,,"31","31","3.5","0","0","0","3.5","Cash","Taxi Affiliation Services","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)","41.850266366","-87.667569312","POINT (-87.667569312 41.8502663663)"
"26258f9282b3cedc7e6047b4cad5015b36af8fb8","66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","389","1.37",,,"28","32","7","0","0","1","8","Cash","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"c1c6bbdbca5f0a069673e510dd4b58a335ba8433","cf5f0f5970c4961f96199dfcb1b11c9835a7fa2db48ff06a4ea0f99f2c14328e0cf5114f2419049133c1ef9d9cbd532e37c5ef642098f55d01ee7ac3b71ab7aa","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","929","12.34",,,"12","28","31.25","0","0","0","31.25","Prcard","City Service","41.993930128","-87.758353588","POINT (-87.7583535876 41.9939301285)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"1447029dd647d0dd558d458d9131fd633768be46","2659a61c08f91c6efd9e7d7947a00006a7bc26aa518241786d51cb05c853cdd86fdd1adc4010867706a2daa9f0da856cb2d7a705c111d3c89e53f5499741247e","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","883","1.32","17031081000","17031081500","8","8","9","1.67","0","0","10.67","Mobile","Globe Taxi","41.900265687","-87.63210922","POINT (-87.6321092196 41.9002656868)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"74dd71f7892b0156db644ccb795f0f3facf525a9","e571c5fe8182d6ded4596be528c55bd4a011b726635dcf3180bd83b5b1928a9c47104440ab2d4ce9ca9e5525a9aeea126388728654cb09d2d0531235a9b5e6ca","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1194","14.83","17031980000","17031070300","76","7","37","10.38","0","4","51.88","Credit Card","Taxicab Insurance Agency Llc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.929046937","-87.651310877","POINT (-87.6513108767 41.9290469366)"
"bc270bf3fad31b8e7c39a3a0fe1cf74efaff1e17","f8b84760a5c303b6f781d9864346b47bc9d11271782082a8a7c1ba509a10bcbb75c2c9cc95bbf4997ba48e4e94d34233d6bbbbf692b7acfd57099608f4ef3d7c","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1740","14.5",,,,,"37.5","8.8","0","6","52.3","Credit Card","Chicago City Taxi Association",,,,,,
"b688ae11e28d75791e95ca8801db99281ff74b85","1d5c92da7f240e8a24b8ca4635a64a519961d69afafbf8d17116a133833b1ce464e7d68b137a9c4faf4cec8c3d1ca6bd4637610a5f51bd3cc2569336d6937a9b","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","150","0.81",,,"33","33","9","1","0","0","10","Mobile","Taxicab Insurance Agency Llc","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"d85b7e73b931259be067e737a3036b7568a544c7","fc9af5a263f70826b274b29067232130b35f23b91479bb66a0655224a22b586ae2c4f88090c3de82a4f428726dd5018b74b0c84627b9e2cf57ee329c5d794575","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","5","0","17031081403","17031081403","8","8","15","0","0","0","15.5","Credit Card","City Service","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"67a3572ef3be51553564703f831b28069f3e56d8","ff60dabe17243a25435dcaf430a8b31615374bfc6be8416ff770306b39478cf34a5adedd497213f79bc39863f1048b62a3b7ceb4623d226104e44e82fae2438f","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","472","0",,,"32","24","10.13","2.56","0","0","12.69","Mobile","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"b5f05821cc315771ba015abe6ff0863856a1d318","3458069fe0594320e14bd166052c7ecf56b09f4e706737621ee977a43ead5664e83708d3ddb723517a85957602517eead6142d7b3920f8c042e426f76799a924","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","585","2.49",,,"56","56","10","2.48","0","6","18.98","Credit Card","Star North Taxi Management Llc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)"
"8bba2683dbfa61c4b3a42c7f4e0e87e921db1120","78893d83a12762723e5a8ef770b3fb541e9b2cd8d4316d708a441760143a4ef1e313205a8801abec9e7a152b970f673d3f9b990c228de3a6499b933d7e9aedc9","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","0","0",,,"16","16","3.25","0","0","0","3.25","Cash","Choice Taxi Association","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)","41.953582125","-87.72345239","POINT (-87.7234523905 41.9535821253)"
"2480e415b907efee428cf38c08948ef3cecf1efa","249d932165de24c10140f979fa81b350183cff7ac630991ebc0e2b567883a3c60780ed9dd4f087f74022f6af1eb04d11f888b84b182f90a5e1996bc87da1fa70","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","775","6",,,"76",,"17","4.5","5","0","27","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"9dd01aee774616fb7e036769ad07269a02beec79","c17582be31089967bcc79faa83fe8c0f7521a55e172fa83398c78255eeace47b45af0bbbd241d68db5b8c6e139c93c5e39be80db33402a1a37a22657c74475cf","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","489","1.86",,,"6","6","9","2.22","0","0","11.22","Mobile","Medallion Leasin","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"9cb5818cd48618322be688320aa5716665744499","395dcd217a01d0788b58f486bcda2bc7e4c117a7d361ae6bdca683510a6d61aab08964848d54579eb6f67db5ff4069b5f6fbad768c020b56aa217387f5daebbd","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","611","1.24","17031081500","17031081300","8","8","7.5","2","0","1","11","Credit Card","Flash Cab","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)"
"b618d9e76db6416e14636b809a3faf7da18baffa","e0f0dfba8628846b3c4022833a14ce311c40ac2408a325f76a281fc8fa2e29a9e59d0880d6e26b70e250da812cf3b2b1469dc5a0a239a901119efab1e99ac3e1","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","529","1.25",,,"28","32","7.25","0","0","0","7.25","Cash","Sun Taxi","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"0c933a88984d95db923d87d58cd6e976028fed34","8dd990653cc2793d96b80ae45e928afc9a590b21b491eea3f522f42a72a5d323e79997fb7b2aab3486de73e89a4c9ae8e8cc377056b9b0d3de37ab822ce2cf33","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","184","0.47","17031081500","17031839100","8","32","9","2.62","0","2","13.62","Mobile","Sun Taxi","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"b3d75bfaebe1b30c89897e62bd15035960e2c612","449fa4909552757130d09d98ebc7770e2dd94579036b0e1958f92577ffc9fd6deca97bc1f229d2700865ce12b54d454ba96f973077386210ccbe44bfb7aac317","2023-12-31T22:30:00.000","2023-12-31T23:45:00.000","4076","37.33",,,"76","55","96.75","0","0","0","96.75","Cash","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.663670652","-87.540935513","POINT (-87.5409355129 41.6636706517)"
"1e8a4ccc5bd77db621eeb042e13b533477016d14","a38d173f3d3a362a9622b11153393dced7724f53b9c20c0a1798ffda7f9d5ab17e47d7450cefad8fc1a8a26a049c111d79ddef1f7eda0de14bebaff2043ca27d","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","799","1.37","17031081700","17031839000","8","32","8.75","3","0","0","12.25","Credit Card","Flash Cab","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)","41.87101588","-87.631406525","POINT (-87.6314065252 41.8710158803)"
"548e3149aa80b1b14ee3db190b5d3becd44a97cd","ef32ded438e4b619ee3c0764226668e39c11075dafc385a8201a866c12440cf5025d3b754141dccf276ce01994202ec9f2c160af14743a7d33258aa78e93cd76","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1615","6.49","17031281900","17031062000","28","6","20.75","2","0","1","24.25","Mobile","Blue Ribbon Taxi Association","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.942577185","-87.647078509","POINT (-87.6470785093 41.942577185)"
"5a795a79c4e761ec589b2cd154ba91cc9aec2e3a","3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","1140","6.4",,,"21","32","19.25","0","0","1","20.25","Cash","Taxi Affiliation Services","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"b656e2db9dd49846d69d4fb4523ec35abdd4cd3f","f7782da531b08c6ce5a1e16a8c2998f6f4f7943f29ab53713949ec17f3b4d7f8b4cd8a84da2fe7c4b0a17f1fc3439e376d3bfec25d83652dfa4468342e25f6b1","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","283","0.43","17031081500","17031839100","8","32","5","0","0","1","6","Cash","Taxicab Insurance Agency Llc","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"453bf8849277c3baa560eb8769b6b1a297703120","4e04293a1ab799479725ae45fabd3c04bb33c9e46ad0de3d23c6d077663bed16a4e0f9e3ceb87af3395a629618b17d38dea49b6468bd88f9dee683481fe4944a","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1352","0.11",,,"32","8","10.75","2","0","1","14.25","Credit Card","Star North Taxi Management Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"bc9f924c7ca0636ef9da0b01ebbdf25ae8dee55e","6f45c05aa231c9dd389ebdb65ca751cd82ef7634766017a1240d6554bf91840a924cf3cd16564a1ca643c9b1880db706d977ab5164f4b0bd030e0fff21cb3934","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","648","0.83",,,"8","8","7.25","0","0","2","9.25","Cash","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"71de5536991d8aa3344ac31cede42e8b6a4babc8","2fafc7aa7846c8562bbc8f919586ac42f20bde0c06bf147f3e3dffc3220fc6ed9b4ca7af0c9d7afc1081c7efb7d1073068dbf74aedd0193cd2aeb3ebfba85b74","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","204","0.34",,,"8","8","4.5","0","0","1","5.5","Cash","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"6677b5976877a16b7d8ee2a82a6d213fa2dbb84f","fa265b3601a73684f856bfe63e0b787d9101c3a292b49c39a97d0667305f8565c1d29df52d208a5beef071b74abc0fd13042840ed50e9bdd66e83575194feb35","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","60","0.2","17031980000","17031980000","76","76","3.75","0","0","0","3.75","Cash","312 Medallion Management Corp","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)"
"82d66117f330c930f6f6d0f1207e628f42f8dff4","2562c5abd0c79356d2b6ed696ff9c61f3c6a7452176e067079eeb9ab4869816e5cc637b2464ae3846a2522762c036f3adf77216a829bbed5fbc5bd7da2dda337","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1862","10.79",,,"13","76","30.75","0","0","0","30.75","Prcard","Blue Ribbon Taxi Association","41.983636307","-87.723583185","POINT (-87.7235831853 41.9836363072)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"0605ec90fa4fc20a9a8654a7897f4a0a2c6ca3a9","821fbe209557c784dcfc8435cd37ca5777c46f71219dac57af753806c6e6ff3ce3f4b9aff73b0b73672a33f75f115a8b913ac86d99e4a6f26b3cfc4a6ddfb065","2023-12-31T22:30:00.000","2023-12-31T23:15:00.000","2314","18.03",,,"56","3","46.75","0","0","5","52.25","Credit Card","City Service","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"b1185640b213695b9429515fc85aa4a7cf559ecc","282f6fefb5261b5b2642a9b4702b76641a0badbd14f304739740d72c391b07bd2c2a7107bbb67f57e9985f2a3f65658470661f6e3bc89715e99bfea1de7c5287","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","8","0","17031081403","17031081403","8","8","3.25","0","0","0","5.75","Cash","Taxicab Insurance Agency Llc","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"ac165da02d21ce627cc20c24825bd8fca4c40590","0e2c8a33dc327556ea419177e26876b6064be9d7ca86d9ac1e2e3430f13d4451099a3784eddbd442b6ee75775eda1d1f854691c9f781f3de1d0dea357ae29ab5","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1959","16.69",,,"3","46","42","0","0","0","42","Prcard","Blue Ribbon Taxi Association","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.741242728","-87.551428197","POINT (-87.551428197 41.7412427285)"
"4d89e10a2b96c88087ec8414725d51bf91f99c6f","971fa4446fe8b29da09564476ab378d9c582ebc3c4334c022963ac93c5eebabe88a3fc903bba1b48a21d1d1cb597f785ad481fcad514d18c231a1641d01db177","2023-12-31T22:30:00.000","2023-12-31T23:00:00.000","1513","13.25",,,"76","6","34.5","8","0","5","48","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"728d5ae9ea703b3c451ddbdbfd17e4f665e1a372","182738fe701aff980860adbe8c50444f6edfb7adcf06a9b6091a346d05e6b261f681c1c3a230e5ab50a2c5318d8e09179e9b60184890bafaf434dbb3a1d45110","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","519","2.64",,,"28","8","9.74","2.47","0","0","12.21","Mobile","Star North Taxi Management Llc","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"958d0504699d87d19fa04f72a7a4f500f7a32a60","be7e1462a37397809dadade8e174ef3ccbc3073294df4a0c1786610d3fbbc2cd18543a46938764af03553b89897d23ee9f88307fd485162626822cd306c2fed5","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","695","3.15",,,"3","7","11.48","2.88","0","0","14.36","Mobile","Blue Ribbon Taxi Association","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"723f5f49d35e7a588f61dc7e76736e4d640262d4","e93472aad9e00c0a523e1a861ae897303548d713ba63d3b8019a99d519a78fa799cd5a3c5366479d1796d94cbe6552b706e4e60fac373942ee2d349b5d9a44b3","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","850","8.61",,,"8","15","23.25","0","0","0","23.25","Cash","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.954027649","-87.763399032","POINT (-87.7633990316 41.9540276487)"
"ae36d5b998eb1680200e07839e414a91c8f024f5","a794ce0e20adbd37537a89f6594db731a9fb48ddf73eb7a4be03f9d3e256c8411cbb0278a7b53219c1781e1cba2c3fef7d7e5ab4161b4c034a46724b41c35d7d","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","556","0.89",,,"32","32","6.75","1.65","0","1","9.9","Mobile","Flash Cab","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"0a808e1c791786f1bb0109206a83617dbea0d6ab","c7e24b57c5ac5cc6b23bdaa7ad986c639f07680587bf710f52dde392f353f9935355277768f8ab89ba94a517ff8ee254ef7927c7bdb11868bb78ad39d5f502e2","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","329","0.5","17031320100","17031081500","32","8","5.25","0","0","1","6.25","Cash","Flash Cab","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)"
"d1a76c60568b6d60a2d5a7fa3c3bf8320a087b70","2e9532b31632bc0f91611dd090a2ae6d4447eece8adade3c8e786f0e8aebdb6a5d6086f5fbcfe19fe00fef9a5c86e84df55433ac0db349f5c2085a51c8dc57c3","2023-12-31T22:30:00.000","2023-12-31T22:30:00.000","547","0.95",,,"32","8","7","0","0","2","9","Cash","Taxicab Insurance Agency Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"ae9bc3f50fa1cd2d4575479a01bd85a17011a82f","7ff3ea8c15d902e432f0f3ca3aab1d5f20bff4c4fedfb5f405d8d1938b0c99cb713ec7e5986fce6f511509c8ad109edf9fb0126f2d47e596a9c0854d0bbca603","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","540","1.1","17031281900","17031320100","28","32","7.25","0","0","0","7.25","Cash","Taxi Affiliation Services","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"833a9a5be699606ef10ac6a8a2f1b65c82494c8b","cedeef3646a2dacfb67265f39bf7acfd3a0f0954434a4cfbfce78c3b8e01fbe8a12fc4a11917014fc3523e3d7ac796b0755bab6f2b28da84ea7c4c6fd27ce775","2023-12-31T22:30:00.000","2023-12-31T22:45:00.000","325","0.6",,,"6","6","5.25","10","0","5","20.75","Credit Card","5 Star Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
