"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"677e43be206fcfe8eef4bd7aa7eb6cce51b2235e41ec491f2e34e1a5a3a6a71595ac01a2f6c92d963c65e2eb4565ddf21759abfb767f613ce003a5b208df8606",,"2024-05-07T10:00:00.000","30","TRAFFIC SIGNAL","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-08T11:10:00.000","NOT APPLICABLE","NOT APPLICABLE","6903","S","HALSTED ST","732",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","3","5","41.768691949","-87.644356747","POINT (-87.644356746512 41.76869194879)"
"77794fddd742837096045602e65bbdd9665414c9f29dc5e259b5464fe052b7a3424f9c906d4f0f7d5382c0412e13133ca73da44184067e4f7015a1b6f7c79d5b",,"2024-05-07T10:00:00.000","25","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","FIXED OBJECT","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-07T10:50:00.000","IMPROPER BACKING","NOT APPLICABLE","2600","S","FORT DEARBORN","133",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","41","0","10","3","5","41.845781704","-87.61088889","POINT (-87.610888889723 41.845781704199)"
"ce37b784a7df847397040b1d719e65086f3b89453b8388120900979345582136ab2189d070f90eae45c3ac66973fe3f204e27d67e41de360f95bb25ddc79de74",,"2024-05-07T10:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T13:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","800","W","CERMAK RD","1235",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","10","3","5","41.852755184","-87.646579859","POINT (-87.64657985879 41.852755184496)"
"4b071f02d0aea72f3f9d2afacf10224a428e8a794fff9cb01c82f79f992e24c64d07acc2755536a5a84cb22fc548361f24cfee1ccb90eb7ef95d32d78773190f",,"2024-05-07T09:55:00.000","10","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","SIDESWIPE SAME DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T12:25:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","3241","S","MICHIGAN AVE","211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","5","41.835282155","-87.623201197","POINT (-87.623201196758 41.835282155236)"
"29615a54f505423085b7bc5b74a2553300d980a0b4063e72405650062957970d6ee8f83a36d70d4f664b32c8330b0a2a42a9cc75588460c55bab9249b94b5faf","Y","2024-05-07T09:50:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T10:10:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","1125","W","LOYOLA AVE","2432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","5","42.001437638","-87.659622459","POINT (-87.659622459309 42.001437637538)"
"d23dc8a2ab837c1ef92b6c2558337bb41d9ef34424a516d5408490d9a5b3454e5576a83d58e3e9f5086a30ecbf09a0c8873894e2253414ad7f68355760cdadf4",,"2024-05-07T09:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-05-07T10:00:00.000","DISREGARDING TRAFFIC SIGNALS","DISREGARDING TRAFFIC SIGNALS","3200","W","POLK ST","1134",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","5","41.871069328","-87.70594538","POINT (-87.705945379912 41.871069328291)"
"f1b404da6b7516573a1b393577e15127b971b7ff4c91a7d55c2ac85bd21ff10ad9e6644495b1cdb335d880eb51ba3c3443f7d91a4795c23f34b5e064b3fd8d4f",,"2024-05-07T09:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-07T10:45:00.000","WEATHER","NOT APPLICABLE","3300","S","WOOD ST","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","5","41.834055147","-87.670624943","POINT (-87.670624943489 41.834055147385)"
"64196e5107b921ebe8bb83c2d01104cb9f6f8f0d990188d3815d3a3d7b5b68951016197854d42b642e296d4537b01ca69d02023e9a809f1ba1a2dc360a8bf653",,"2024-05-07T09:20:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-07T09:39:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4011","W","BELMONT AVE","2523",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","3","5","41.938979358","-87.727686792","POINT (-87.727686792457 41.93897935784)"
"835e599beecd6c226b94144f66d22e4b14d755a4db4a3c8598fed817c3717cebb6314a960423edb02fc132cd60df34f425e6a95b1d2adeb2440f2eb6ba218da8",,"2024-05-07T09:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-07T09:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","10300","S","WOODLAWN AVE","512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","9","3","5","41.707550333","-87.594340702","POINT (-87.594340702015 41.707550333282)"
"c1eec80eec44865743860431b7ba61dfab5e730a2b7ae66b1982df8e10fb873061a4db267624e530a2fc3ea0b7bca310787b1b872e8bf1a204274b9107407433",,"2024-05-07T09:15:00.000","25","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-05-07T10:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2108","N","CENTRAL PARK AVE","2525",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","5","41.919411034","-87.716983142","POINT (-87.716983141623 41.91941103438)"
"3ff411e1f4251c94ad17ed09eb4b0d5d417590909178bc7173e8dcac004702685af8079e35198bae8ad6ed5e8789bad11c0fe5652cbb12dc2a862a2820e5ba6a",,"2024-05-07T09:10:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-05-07T09:14:00.000","NOT APPLICABLE","NOT APPLICABLE","4400","S","ROCKWELL ST","922",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","9","3","5","41.813711419","-87.689618748","POINT (-87.68961874782 41.813711418831)"
"4b0020945e27aa09d79be72f1dedb16fa839439a19d9f416b24f5457747ad63fcb7c9143f41ec8d8edf4acd54032a38c0bf3d7506595ee8754d0950b470da2b8",,"2024-05-07T09:04:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-05-07T12:41:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","4518","W","GEORGE ST","2521",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","5","41.933552926","-87.740186353","POINT (-87.74018635302 41.933552925813)"
"29f0fedfa8bdf10c8d0ec6c73ea6583fb84f408c2c0bb3e58908fc048028a57b0106f3ccca27aaaa0f347c984face4efb615d46f07bd725367774977afd844b5",,"2024-05-07T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","OTHER","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T10:00:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","6914","W","ARCHER AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","5","41.792207078","-87.794721882","POINT (-87.794721881942 41.792207078301)"
"acb5aff98af78e351ff5a0ab57514e5bd4755839a3c0b9e372d25efeaf096bb2f297da72b80b7ad762558c26a9a357eff54aafc9ae162d0613bff9b9acb3a8f2",,"2024-05-07T09:00:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-07T09:55:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","475","E","115TH ST","532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","3","5","41.685332253","-87.611428669","POINT (-87.611428668891 41.685332253368)"
"bec83e0393ec2cd48e81fa8b6b50f686afc545fc8043727f876e5d71cb1f2106dbe6ed2b2acce1ef102f81f88238465cb49c2cf813b0b8832d6e9e5a7b903cee",,"2024-05-07T09:00:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T11:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3930","N","BROADWAY","1923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","5","41.953661","-87.650110007","POINT (-87.650110007026 41.953661000056)"
"b98eb57fe811e891064e1052f822f8e8e823744c4869c198c640bac136092935af9212a269299860628f3d2ebe2ee3cc6ed468b8ea08b08bd630df2426d822d9",,"2024-05-07T08:59:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-05-07T12:20:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","7040","S","CALUMET AVE","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","5","41.766238342","-87.617029484","POINT (-87.617029484314 41.766238342473)"
"962aca40c41f8ef0fbd6c31567d0e52f959232311c2276568e8291d74a151af04d06a903f84104e16e647bd9460bc502aa1e1816e6ce1b5af7cebf9b11b1a9db",,"2024-05-07T08:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"N","Y","$501 - $1,500","2024-05-07T10:30:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","432","E","87TH ST","632","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.736633762","-87.613075785","POINT (-87.6130757851 41.73663376152)"
"5e47b3c368aecc59286db20bbb03e417524fefe60b9db8cebaff4c0b2b1c7b2ad5d7c24e9e2d69d0263365dcd83f5abc9f644d3326d688bade5147a86935dfef",,"2024-05-07T08:46:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T09:20:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","8900","S","VINCENNES AVE","2222",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.732460257","-87.646702948","POINT (-87.646702948308 41.732460257432)"
"24c24fe6b03c26bd6a2285ed5681cb7a1f75c23ff34779e7c0b66b329d2ac2207216ae5288570c4c3c2a3b61c1835b6eb2ef92aefc3ac8da3d3ae67ffc236cbb",,"2024-05-07T08:36:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-05-07T08:36:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","FAILING TO YIELD RIGHT-OF-WAY","5889","S","ARCHER AVE","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.795606379","-87.762313038","POINT (-87.762313038499 41.795606379328)"
"5a00a154cd5bf4038c3878e6ba9f3606e7a65ab03987a35bfbabb2fcbd39630a4c2acd067ecfc5a05254f2ebe7754d4801127f441582ab04ddf914864e7dfad9",,"2024-05-07T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-07T14:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5400","W","BLOOMINGDALE AVE","2532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.913202387","-87.760749703","POINT (-87.760749703108 41.913202387465)"
"8f5802f517b860cc03fd8b55806d548f53e96e90e7fa1607adacc268c7f9a7b00528e06f14db0de1b38077d3f4a01f4f88ca7d159fa43baa59e6305184fbe743",,"2024-05-07T08:26:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-07T09:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4135","W","OAKDALE AVE","2523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","5","41.9343688","-87.730943351","POINT (-87.730943351265 41.934368800174)"
"7b6f98dd9b30ff8a98c12d5160d24a1b23052fe5134dd48a5bf82946718c4d08bf38c5830493c0fb0b89f27f86b7a223aa9bcb6fa583b82110c514b5b11898fa",,"2024-05-07T08:20:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T11:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4135","W","OAKDALE AVE","2523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","5","41.9343688","-87.730943351","POINT (-87.730943351265 41.934368800174)"
"8513edbf5728b66e09cffc997b297ffdae05510b008b04c69ab047d4e0192316b93c917726fa484677bc3c009cafd32517df66967732f994940664c07a9f706c",,"2024-05-07T08:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-07T09:00:00.000","IMPROPER LANE USAGE","IMPROPER LANE USAGE","3450","W","55TH ST","822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.793519863","-87.710551252","POINT (-87.710551252421 41.793519862622)"
"0b309112ef1dd27535ae6b7a7559eb0b68d6030d6d988320f74c61a56f4b1b5d992b2d0fac3496711e356c8fcbb9e9fc4a96cec1756552c1ba59a807b84b9bb7",,"2024-05-07T08:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-07T09:00:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","2749","N","CICERO AVE","2521",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.931178164","-87.746433574","POINT (-87.746433574382 41.931178164027)"
"f154efa760715af16851e342cce1841c7d163efcf5b6a2b6cf187036c959155e33804cd79169ca2ab40b4cebe76328225c154cc7b56087deaac5ba3bb08ab04e",,"2024-05-07T08:15:00.000","15","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T08:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6556","N","WESTERN AVE","2412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","42.001218093","-87.69012075","POINT (-87.690120749793 42.00121809254)"
"5c6ede80bb98855b1b58e200940f88a7086a150d5b43f803a65a813942093a6ef0cf5d4e57fcc0e2406a34096283255c75b2b4dc2d0e66e8b0857f014e6b8cc6",,"2024-05-07T08:14:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","OTHER OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","OTHER","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T08:17:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5869","N","CENTRAL AVE","1621",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.987811685","-87.7675193","POINT (-87.76751930044 41.987811684889)"
"204f66552c045e69cf1f72d4c3716825127f44f44518e21040454d622886527a1786719249c36e0aeb1ff3aec010c183c603e6bd3106baa69933a22ef93454ff",,"2024-05-07T08:10:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-05-07T08:45:00.000","IMPROPER LANE USAGE","IMPROPER TURNING/NO SIGNAL","1334","W","DIVISION ST","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.903535244","-87.661932","POINT (-87.661931999634 41.903535244224)"
"5c1f8f90ec4e6d0cff72ba67ede54d4445d4e95d7c7fbaf4e82ae786c8a54081ea8a09e7752d12caa5ad36ece3bce2042b842db9475655c39d17dba0b67850e2",,"2024-05-07T08:04:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","$501 - $1,500","2024-05-07T08:05:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER LANE USAGE","7901","S","SOUTH CHICAGO AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.751503749","-87.585437437","POINT (-87.585437436949 41.751503748743)"
"6675c754965822a2664aa3b3a080f561585c05c26efdd95bbf1f1ee02fca78b0627264acb3592f9e50cc1f7a0f13f107f85e074a4b57dc3c7f49c1e89db2c79e",,"2024-05-07T08:04:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T08:05:00.000","IMPROPER BACKING","NOT APPLICABLE","6900","S","WESTERN AVE","832",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","5","41.768238477","-87.683486957","POINT (-87.68348695709 41.76823847692)"
"6504742b4d89ed236106b2fa9458357aab2b0a26074e3ca4866af8167420862c6c54f2ac12d4260c627529fa9f7a343d906dfef6be383f2fb1396e70808b0b04",,"2024-05-07T08:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","UNKNOWN","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-05-07T09:07:00.000","DISREGARDING OTHER TRAFFIC SIGNS","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","6700","S","DR MARTIN LUTHER KING JR DR","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.772910034","-87.615594705","POINT (-87.615594705433 41.772910033936)"
"6c72a6407e12dc94ce8b3e3120db331e8a993d1bee6c95c2d8a4bc17acea917455da3d0781466a76513cbfa13cf5627606b215a9bf62924c0e5b4c79d549d065",,"2024-05-07T08:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T09:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","227","W","MONROE ST","122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","5","41.88053925","-87.634592464","POINT (-87.634592463514 41.88053924995)"
"8115db25b35cf69b657537a6a62fda7179e2dcccfb03c890daa5833bbc74a64376033fa9486d8947edf8293fa8a6d5dcefd78dd6cb420cebbed672922593bbc1","Y","2024-05-07T07:58:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T07:59:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","818","W","LELAND AVE","1914",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","7","3","5","41.967449228","-87.650797605","POINT (-87.650797604692 41.967449228481)"
"eeeae71cd0fa7bc61d33ad47f3774e8cc04b8e47beb06dcfeddaf78003bec4f8f1fb1c2a67a53df76519649ffd4a09eedaabdcb43ecdeca259ef622a9c995a45",,"2024-05-07T07:50:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-05-07T08:00:00.000","UNABLE TO DETERMINE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","6232","S","NAGLE AVE","812",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","7","3","5","41.778484535","-87.782664036","POINT (-87.782664035934 41.778484535021)"
"792fd88f54b50fa2574aeb159e26ebf9b6acb71843c250b369d100d19dfcad2bd876827f4959b9f7b607b7115f8d5adc5c484d81dc0fe029ed4ca63ad6e44c8a",,"2024-05-07T07:45:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-05-07T07:55:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7119","S","RIDGEWAY AVE","833",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","7","3","5","41.763586503","-87.716105092","POINT (-87.716105091792 41.763586502943)"
"48e47cb925519d179481dd4ded3c9dbf061a54f6c0b942ecae2d638a29addcfa9aa996242c32b18db5cb95581de7e0b6532752f7c06a613b5393db1b4eace164",,"2024-05-07T07:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-05-07T08:05:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","5514","S","MELVINA AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","3","5","41.791951311","-87.777065983","POINT (-87.777065983364 41.791951310997)"
